name,tag,address,tel,url
都ホテル京都八条  ロビーラウンジ,飲食店,〒601-8412 京都府京都市南区西九条院町17,075-661-7111,
バイキングレストラン  ル・プレジール,飲食店,〒601-8412 京都府京都市南区西九条院町17,075-661-7111,
バーラグーン,飲食店,〒601-8412 京都府京都市南区西九条院町17,075-661-7111,
axes femme  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-644-9010,
無尽蔵  イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-644-9201,
ライトオン  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-661-3622,
ハイダウェイ  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-692-3750,
AZUL  BY  MOUSSY  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-644-5075,
リンガーハット  イオンモールKYOTO店(フードコート),飲食店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-693-8117,
KOHYO  イオンモールKYOTO店,スーパー,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-693-5040,
OWN DAYS  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,0120-900-298,
串家物語  イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町一番地,075-691-7655,
清十郎  イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町一番地イオンモールKYOTO,075-366-9500,
THE ROOT2 DINING,飲食店,〒601-8428 京都府京都市南区東寺東門前町49-1,075-661-3600,
ファミリーマート北山栗栖町店,コンビニ,〒601-8435 京都府京都市紫竹栗栖町49番3,075-494-3590,
デイリーヤマザキ十条油小路店,コンビニ,〒601-8435 京都府京都市南区西九条柳ノ内町3,075-661-3465,https://www.daily-yamazaki.jp
和食うおまん都ホテル京都八条店,飲食店,〒601-8412 京都府京都市南区西九条院町17都ホテル京都八条店地下1階,075-691-5505,http://www.cfs.co.jp
リラクゼーションサロン  Anju,その他業種,〒601-8414 京都府京都市南区西九条蔵王町２８京都プラザホテル新館2F,075-661-7757,
ファミリーマート京都駅八条口西,コンビニ,〒601-8416 京都府京都市南区西九条池ノ内町60-1,075-693-7890,
朝日食堂,飲食店,〒601-8416 京都府京都市南区西九条池ノ内町104,075-681-3009,
ダックス イオンモールKYOTO店,ドラッグストア・調剤薬局,〒601-8417 京都府京都市南区西九条鳥居口町1番地-11260  イオンモールKYOTOさくら館1F,075-692-2701,http://www.dacs-shimizu.jp/
しゃぶしゃぶ但馬屋イオンモール京都店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町1番地イオンモール京都４階,075-672-6010,https://manzo-kyoto.com
NICKSTOCK イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町1  イオンモールKYOTO  sakura棟  １階,075-671-6669,https://www.nick-stock.com/
KANEKO OPTICAL  イオンモールKYOTO店,メガネ・コンタクトレンズ・補聴器,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-661-3326,
サックスバー  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-7503,
Abstore イオンモールKYOTO店,雑貨店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-6636,
ジャパン  京都十条店,ドラッグストア・調剤薬局,〒601-8436 京都府京都市南区西九条西柳ノ内町６,075-662-7272,
焼き肉家  ますいち  東店,飲食店,〒601-8437 京都府京都市南区西九条比永城町12-6,075-671-3700,
フレスコ東寺店,スーパー,〒601-8438 京都府京都市南区西九条東比永城町８０,075-468-9171,https://www.super-fresco.co.jp/
うなぎ料理  美登利,飲食店,〒601-8438 京都府京都市南区西九条東比永城町14-16,075-682-6222,
田中也寸志（個人タクシーMKパートナー）,その他業種,〒601-8439 京都府京都市右京区西京極東町2-1西京極団地第8号棟406号室,090-5060-5122,
洛陽交運株式会社,その他業種,〒601-8444 京都府京都市南区西九条森本町65,075-691-8101,
おたべ本館,その他小売業,〒601-8446 京都府京都市南区西九条高畠町35-2,075-681-8284,
フレスコ九条店,スーパー,〒601-8452 京都府京都市南区唐橋堂ノ前町１７,075-468-9171,https://www.super-fresco.co.jp/
Zoff  Marche  イオン洛南SC店,メガネ・コンタクトレンズ・補聴器,〒601-8327 京都府京都市南区吉祥院御池町31番地イオン洛南ショッピングセンター2階,075-748-7633,
タイムステーションNEO  イオン洛南店,その他小売業,〒601-8327 京都府京都市南区吉祥院御池町31番地イオン洛南ショッピングセンター2階,075-662-2424,
チロル  イオン洛南店,衣料・身の回り品取扱店,〒601-8327 京都府京都市南区吉祥院御池町31番地イオン洛南ショッピングセンター2階,075-692-4666,
Ｔ’ｓ ｃｏｌｌｅｃｔｉｏｎ洛南店,衣料・身の回り品取扱店,〒601-8327 京都府京都市南区吉祥院御池町31番地イオン洛南ショッピングセンター,075-748-8806,
和食・甘味かんざし,飲食店,〒601-8327 京都府京都市南区吉祥院御池町31イオン洛南ショッピングセンター,075-661-0031,
ジーユー  イオン洛南店,衣料・身の回り品取扱店,〒601-8327 京都府京都市南区吉祥院御池町31イオン洛南ショッピングセンター,075-606-1308,https://www.aeon.jp/sc/rakunan/shop/store/fashion-170.html
大垣書店  イオン洛南店,書籍文房具小売店,〒601-8327 京都府京都市南区吉祥院御池町31イオン洛南ショッピングセンター,075-671-5161,https://www.aeon.jp/sc/rakunan/shop/store/goods-239.html
グルメシティ西大路店,スーパー,〒601-8329 京都府京都市南区吉祥院清水町３６番地,075-682-4147,https://www.daiei.co.jp/stores/d0828/
ファミリーマート西大路九条店,コンビニ,〒601-8329 京都府京都市南区吉祥院清水町38,075-694-1008,
ファミリーマート吉祥院東砂ノ町店,コンビニ,〒601-8334 京都府京都市南区吉祥院東砂ノ町26-27,075-693-8103,
ダックス 京都吉祥院前田店,ドラッグストア・調剤薬局,〒601-8341 京都府京都市南区吉祥院前田町15,075-606-2535,http://www.dacs-shimizu.jp/
BRICKHOUSEシャツ工房  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-661-7616,
KANDA  イオンモールKYOTO店,その他小売業,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-662-6787,
Canal4℃  イオンモールKYOTO店,その他小売業,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-661-1606,
ヴィレッジヴァンガード  イオンモールKYOTO店,雑貨店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-7113,
CHELSEA  NEW  YORK  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9030,
ジャックインザドーナツ  イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-681-5533,
Green Parks topic  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9191,
HANABISHI  イオンモールKYOTO店,雑貨店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-748-8741,
イヤシス  イオンモールKYOTO店,その他サービス業,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-662-1844,
ビラボン  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-661-1535,
Ray  Green  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9600,
エルドラード  イオンモールKYOTO店,雑貨店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9211,
CUBE  SUGAR  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9411,
カルディコーヒーファーム  イオンモールKYOTO店,飲食料品店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-691-0027,
ユナイテッドアローズグリーンレーベルリラクシング  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-7120,
ZARA  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-9311,
ダイソー  イオンモールKYOTO店,１００円・ディスカウントショップ,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-9226,
しゃぶしゃぶ  但馬屋  イオンモールKYOTO店,飲食店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-672-6010,
眼鏡市場  イオンモールKYOTO店,メガネ・コンタクトレンズ・補聴器,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-692-3708,
Manhattan Portage イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-644-9025,
ユニクロ  イオンモールKYOTO店,衣料・身の回り品取扱店,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-8136,
HatiHati  イオンモールKYOTO店,その他サービス業,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-691-1919,
スタジオアリス  イオンモールKYOTO店,その他サービス業,〒601-8417 京都府京都市南区西九条鳥居口町１番地イオンモールKYOTO,075-693-7622,
ファミリーマート唐橋羅城門町店,コンビニ,〒601-8453 京都府京都市南区唐橋羅城門町13-4,075-693-9258,
CoBo Indigo藍染体験工房,その他業種,〒601-8464 京都府京都市南区唐橋高田町30-12Cobo  Hostel,090-3267-3001,
まん長,飲食店,〒601-8468 京都府京都市南区唐橋西平垣町19番地,075-671-3872,
めしや宮本むなし  ＪＲ西大路駅前店,飲食店,〒601-8468 京都府京都市南区唐橋西平垣町１８,075-661-0674,
ファミリーマート西大路駅前,コンビニ,〒601-8468 京都府京都市南区唐橋西平垣町1番61F,075-693-7480,
cafe Bros,飲食店,〒601-8468 京都府京都市南区唐橋西平垣町1-11,075-285-1270,http://www.cafebros.net/
ダックス イオンモール京都桂川店,ドラッグストア・調剤薬局,〒601-8601 京都府京都市南区久世高田町376番地の1  イオンモール京都桂川 1階,075-924-1077,http://www.dacs-shimizu.jp/
市場小路 イオンモール京都桂川店,飲食店,〒601-8601 京都府南区久世高田町376番1イオンモール京都桂川 2F,075-925-0925,
志津屋  イオンモール京都桂川店,その他小売業,〒601-8601 京都府京都市南区久世高田町376番地1イオンモール京都桂川1Ｆ,075-924-1090,
杬之蔵 イオンモール京都桂川店,飲食店,〒601-8601 京都府京都市南区久世高田町376番1イオンモール京都桂川2Ｆ,075-924-0440,
